# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
QG37_03114	QG37_03114	XM_018312528.1	protein_coding	0	0	0	58	0	49	0	0	9	0	0	0	0	0	0
QG37_03117	GENE_QG37_03117	QG37_03117.t01		0	0	0	66	0	16	0	7	0	0	0	0	0	0	43
QG37_03117	QG37_03117	XM_018312529.1	protein_coding	0	0	0	66	0	43	0	0	7	0	0	0	0	0	16
QG37_03118	GENE_QG37_03118	QG37_03118.t01		0	0	0	67	1	35	0	6	0	0	0	0	0	0	25
QG37_03118	QG37_03118	XM_018312530.1	protein_coding	0	0	0	66	0	35	0	0	6	0	0	0	0	0	25
QG37_03119	GENE_QG37_03119	QG37_03119.t01		0	0	0	69	0	36	0	4	0	0	0	0	0	0	29
QG37_03119	QG37_03119	XM_018312531.1	protein_coding	0	0	0	69	0	29	0	0	4	0	0	0	0	0	36
QG37_03120	GENE_QG37_03120	QG37_03120.t01		0	0	0	95	0	29	0	15	0	0	0	0	0	0	51
QG37_03120	QG37_03120	XM_018312532.1	protein_coding	0	0	0	95	0	29	0	0	15	0	0	0	0	0	51
QG37_03121	GENE_QG37_03121	QG37_03121.t01		0	0	0	97	0	54	0	10	0	0	0	0	0	0	33
QG37_03121	QG37_03121	XM_018312533.1	protein_coding	0	0	0	97	0	54	0	0	10	0	0	0	0	0	33
QG37_03122	GENE_QG37_03122	QG37_03122.t01		0	0	0	107	0	74	0	7	0	0	0	0	0	0	26
QG37_03122	QG37_03122	XM_018312534.1	protein_coding	0	0	0	107	0	74	0	0	7	0	0	0	0	0	26
QG37_03123	GENE_QG37_03123	QG37_03123.t01		0	0	0	106	0	29	0	1	0	0	0	0	0	0	76
QG37_03123	QG37_03123	XM_018312535.1	protein_coding	0	0	0	106	0	76	0	0	1	0	0	0	0	0	29
QG37_03124	GENE_QG37_03124	QG37_03124.t01		0	0	0	112	0	36	0	6	0	0	0	0	0	0	70
QG37_03124	QG37_03124	XM_018312536.1	protein_coding	0	0	0	112	0	70	0	0	6	0	0	0	0	0	36
QG37_03125	GENE_QG37_03125	QG37_03125.t01		0	0	0	131	0	55	0	3	0	0	0	0	0	0	73
QG37_03125	QG37_03125	XM_018312537.1	protein_coding	0	0	0	131	0	73	0	0	3	0	0	0	0	0	55
QG37_03126	GENE_QG37_03126	QG37_03126.t01		0	0	0	132	0	57	0	5	0	0	0	0	0	0	70
QG37_03126	QG37_03126	XM_018312538.1	protein_coding	0	0	0	132	0	70	0	0	5	0	0	0	0	0	57
QG37_03127	GENE_QG37_03127	QG37_03127.t01		0	0	0	126	0	68	0	2	0	0	0	0	0	0	56
QG37_03127	QG37_03127	XM_018312539.1	protein_coding	0	0	0	126	0	68	0	0	2	0	0	0	0	0	56
QG37_03128	GENE_QG37_03128	QG37_03128.t01		0	0	0	134	0	56	0	3	0	0	0	0	0	0	75
QG37_03128	QG37_03128	XM_018312540.1	protein_coding	0	0	0	134	0	56	0	0	3	0	0	0	0	0	75
QG37_03129	GENE_QG37_03129	QG37_03129.t01		0	0	0	126	0	69	0	2	0	0	0	0	0	0	55
QG37_03129	QG37_03129	XM_018312541.1	protein_coding	0	0	0	126	0	55	0	0	2	0	0	0	0	0	69
QG37_03130	GENE_QG37_03130	QG37_03130.t01		0	0	0	134	0	60	0	5	0	0	0	0	0	0	69
QG37_03130	QG37_03130	XM_018312542.1	protein_coding	0	0	0	134	0	60	0	0	5	0	0	0	0	0	69
QG37_03131	GENE_QG37_03131	QG37_03131.t01		0	0	0	148	0	45	0	21	0	0	0	0	0	0	82
QG37_03131	QG37_03131	XM_018312543.1	protein_coding	0	0	0	148	0	45	0	0	21	0	0	0	0	0	82
QG37_03132	GENE_QG37_03132	QG37_03132.t01		0	0	0	132	0	66	0	10	0	0	0	0	0	0	56
QG37_03132	QG37_03132	XM_018312544.1	protein_coding	0	0	0	132	0	66	0	0	10	0	0	0	0	0	56
QG37_03133	GENE_QG37_03133	QG37_03133.t01		0	0	0	139	0	76	0	3	0	0	0	0	0	0	60
QG37_03133	QG37_03133	XM_018312545.1	protein_coding	0	0	0	139	0	76	0	0	3	0	0	0	0	0	60
QG37_03134	GENE_QG37_03134	QG37_03134.t01		0	0	0	130	0	80	0	5	0	0	0	0	0	0	45
QG37_03134	QG37_03134	XM_018312546.1	protein_coding	0	0	0	130	0	80	0	0	5	0	0	0	0	0	45
QG37_03135	GENE_QG37_03135	QG37_03135.t01		0	0	0	149	0	44	0	2	0	0	0	0	0	0	103
QG37_03135	QG37_03135	XM_018312547.1	protein_coding	0	0	0	149	0	103	0	0	2	0	0	0	0	0	44
QG37_03136	GENE_QG37_03136	QG37_03136.t01		0	0	0	152	0	53	0	9	0	0	0	0	0	0	90
QG37_03136	QG37_03136	XM_018312548.1	protein_coding	0	0	0	152	0	90	0	0	9	0	0	0	0	0	53
QG37_03137	GENE_QG37_03137	QG37_03137.t01		0	0	0	152	0	65	0	7	0	0	0	0	0	0	80
QG37_03137	QG37_03137	XM_018312549.1	protein_coding	0	0	0	152	0	80	0	0	7	0	0	0	0	0	65
QG37_03138	GENE_QG37_03138	QG37_03138.t01		0	0	0	168	0	74	0	11	0	0	0	0	0	0	83
QG37_03138	QG37_03138	XM_018312550.1	protein_coding	0	0	0	168	0	83	0	0	11	0	0	0	0	0	74
QG37_03139	GENE_QG37_03139	QG37_03139.t01		0	0	0	173	0	51	0	28	0	0	0	0	0	0	94
QG37_03139	QG37_03139	XM_018312551.1	protein_coding	0	0	0	173	0	51	0	0	28	0	0	0	0	0	94
QG37_03140	GENE_QG37_03140	QG37_03140.t01		0	0	0	150	0	51	0	15	0	0	0	0	0	0	84
QG37_03140	QG37_03140	XM_018312552.1	protein_coding	0	0	0	150	0	51	0	0	15	0	0	0	0	0	84
QG37_03141	GENE_QG37_03141	QG37_03141.t01		0	0	0	116	0	64	0	3	0	0	0	0	0	0	49
QG37_03141	QG37_03141	XM_018312553.1	protein_coding	0	0	0	116	0	49	0	0	3	0	0	0	0	0	64
QG37_03142	GENE_QG37_03142	QG37_03142.t01		0	0	0	123	0	51	0	8	0	0	0	0	0	0	64
QG37_03142	QG37_03142	XM_018312554.1	protein_coding	0	0	0	123	0	51	0	0	8	0	0	0	0	0	64
QG37_03143	GENE_QG37_03143	QG37_03143.t01		0	0	0	111	0	50	0	10	0	0	0	0	0	0	51
QG37_03143	QG37_03143	XM_018312555.1	protein_coding	0	0	0	111	0	50	0	0	10	0	0	0	0	0	51
QG37_03144	GENE_QG37_03144	QG37_03144.t01		0	0	0	109	0	54	0	0	0	0	0	0	0	0	55
QG37_03144	QG37_03144	XM_018312556.1	protein_coding	0	0	0	109	0	55	0	0	0	0	0	0	0	0	54
QG37_03145	GENE_QG37_03145	QG37_03145.t01		0	0	0	142	0	82	0	7	0	0	0	0	0	0	53
QG37_03145	QG37_03145	XM_018312557.1	protein_coding	0	0	0	142	0	82	0	0	7	0	0	0	0	0	53
QG37_03146	GENE_QG37_03146	QG37_03146.t01		0	0	0	159	0	94	0	16	0	0	0	0	0	0	49
QG37_03146	QG37_03146	XM_018312558.1	protein_coding	0	0	0	159	0	94	0	0	16	0	0	0	0	0	49
QG37_03147	GENE_QG37_03147	QG37_03147.t01		0	0	0	165	0	51	0	16	0	0	0	0	0	0	98
QG37_03147	QG37_03147	XM_018312559.1	protein_coding	0	0	0	165	0	98	0	0	16	0	0	0	0	0	51
QG37_03148	GENE_QG37_03148	QG37_03148.t01		0	1	0	145	0	92	0	4	0	1	0	0	0	0	50
QG37_03148	QG37_03148	XM_018312560.1	protein_coding	0	0	0	146	0	92	0	0	4	0	0	0	0	0	50
QG37_03149	GENE_QG37_03149	QG37_03149.t01		0	0	0	146	0	81	0	2	0	0	0	0	0	0	63
QG37_03149	QG37_03149	XM_018312561.1	protein_coding	0	0	0	146	0	63	0	0	2	0	0	0	0	0	81
QG37_03150	GENE_QG37_03150	QG37_03150.t01		0	0	0	149	0	61	0	5	0	0	0	0	0	0	83
QG37_03150	QG37_03150	XM_018312562.1	protein_coding	0	0	0	149	0	61	0	0	5	0	0	0	0	0	83
QG37_03151	GENE_QG37_03151	QG37_03151.t01		0	0	0	144	0	47	0	17	0	0	0	0	0	0	80
QG37_03151	QG37_03151	XM_018312563.1	protein_coding	0	0	0	144	0	47	0	0	17	0	0	0	0	0	80
QG37_03152	GENE_QG37_03152	QG37_03152.t01		0	0	0	137	0	40	0	3	0	0	0	0	0	0	94
QG37_03152	QG37_03152	XM_018312564.1	protein_coding	0	0	0	137	0	40	0	0	3	0	0	0	0	0	94
QG37_03153	GENE_QG37_03153	QG37_03153.t01		0	0	0	140	0	33	0	9	0	0	0	0	0	0	98
QG37_03153	QG37_03153	XM_018312565.1	protein_coding	0	0	0	140	0	33	0	0	9	0	0	0	0	0	98
QG37_03154	GENE_QG37_03154	QG37_03154.t01		0	0	0	133	0	27	0	4	0	0	0	0	0	0	102
QG37_03154	QG37_03154	XM_018312566.1	protein_coding	0	0	0	133	0	27	0	0	4	0	0	0	0	0	102
QG37_03155	GENE_QG37_03155	QG37_03155.t01		0	0	0	121	0	24	0	0	0	0	0	0	0	0	97
QG37_03155	QG37_03155	XM_018312567.1	protein_coding	0	0	0	121	0	24	0	0	0	0	0	0	0	0	97
QG37_03156	GENE_QG37_03156	QG37_03156.t01		0	0	0	121	0	39	0	15	0	0	0	0	0	0	67
QG37_03156	QG37_03156	XM_018312568.1	protein_coding	0	0	0	121	0	39	0	0	15	0	0	0	0	0	67
QG37_03157	GENE_QG37_03157	QG37_03157.t01		0	0	0	101	0	42	0	4	0	0	0	0	0	0	55
QG37_03157	QG37_03157	XM_018312569.1	protein_coding	0	0	0	101	0	55	0	0	4	0	0	0	0	0	42
QG37_03158	GENE_QG37_03158	QG37_03158.t01		0	0	0	105	0	79	0	3	0	0	0	0	0	0	23
QG37_03158	QG37_03158	XM_018312570.1	protein_coding	0	0	0	105	0	79	0	0	3	0	0	0	0	0	23
QG37_03159	GENE_QG37_03159	QG37_03159.t01		0	0	0	135	0	22	0	62	0	0	0	0	0	0	51
QG37_03159	QG37_03159	XM_018312571.1	protein_coding	0	0	0	135	0	51	0	0	62	0	0	0	0	0	22
QG37_03160	GENE_QG37_03160	QG37_03160.t01		0	0	0	116	0	43	0	3	0	0	0	0	0	0	70
QG37_03160	QG37_03160	XM_018312572.1	protein_coding	0	0	0	116	0	43	0	0	3	0	0	0	0	0	70
QG37_03161	GENE_QG37_03161	QG37_03161.t01		0	0	0	128	0	80	0	5	0	0	0	0	0	0	43
QG37_03161	QG37_03161	XM_018312573.1	protein_coding	0	0	0	128	0	43	0	0	5	0	0	0	0	0	80
QG37_03162	GENE_QG37_03162	QG37_03162.t01		0	0	0	128	0	38	0	16	0	0	0	0	0	0	74
QG37_03162	QG37_03162	XM_018312574.1	protein_coding	0	0	0	128	0	38	0	0	16	0	0	0	0	0	74
QG37_03163	GENE_QG37_03163	QG37_03163.t01		0	0	0	111	0	37	0	0	0	0	0	0	0	0	74
QG37_03163	QG37_03163	XM_018312575.1	protein_coding	0	0	0	111	0	37	0	0	0	0	0	0	0	0	74
QG37_03164	GENE_QG37_03164	QG37_03164.t01		0	0	0	106	0	66	0	2	0	0	0	0	0	0	38
QG37_03164	QG37_03164	XM_018312576.1	protein_coding	0	0	0	106	0	38	0	0	2	0	0	0	0	0	66
QG37_03165	GENE_QG37_03165	QG37_03165.t01		0	0	0	104	0	54	0	10	0	0	0	0	0	0	40
QG37_03165	QG37_03165	XM_018312577.1	protein_coding	0	0	0	104	0	40	0	0	10	0	0	0	0	0	54
QG37_03166	GENE_QG37_03166	QG37_03166.t01		0	1	0	85	0	40	0	3	0	1	0	0	0	0	43
QG37_03166	QG37_03166	XM_018312578.1	protein_coding	0	0	0	86	0	43	0	0	3	0	0	0	0	0	40
QG37_03167	GENE_QG37_03167	QG37_03167.t01		0	0	0	95	0	44	0	7	0	0	0	0	0	0	44
QG37_03167	QG37_03167	XM_018312579.1	protein_coding	0	0	0	95	0	44	0	0	7	0	0	0	0	0	44
QG37_03168	GENE_QG37_03168	QG37_03168.t01		0	0	0	101	0	41	0	5	0	0	0	0	0	0	55
QG37_03168	QG37_03168	XM_018312580.1	protein_coding	0	0	0	101	0	55	0	0	5	0	0	0	0	0	41
QG37_03169	GENE_QG37_03169	QG37_03169.t01		0	0	0	104	0	61	0	6	0	0	0	0	0	0	37
QG37_03169	QG37_03169	XM_018312581.1	protein_coding	0	0	0	104	0	61	0	0	6	0	0	0	0	0	37
QG37_03170	GENE_QG37_03170	QG37_03170.t01		0	0	0	108	0	61	0	5	0	0	0	0	0	0	42
QG37_03170	QG37_03170	XM_018312582.1	protein_coding	0	0	0	108	0	61	0	0	5	0	0	0	0	0	42
QG37_03171	GENE_QG37_03171	QG37_03171.t01		0	0	0	109	0	43	0	9	0	0	0	0	0	0	57
QG37_03171	QG37_03171	XM_018312583.1	protein_coding	0	0	0	109	0	57	0	0	9	0	0	0	0	0	43
QG37_03172	GENE_QG37_03172	QG37_03172.t01		0	0	0	118	0	75	0	0	0	0	0	0	0	0	43
QG37_03172	QG37_03172	XM_018312584.1	protein_coding	0	0	0	118	0	75	0	0	0	0	0	0	0	0	43
QG37_03173	GENE_QG37_03173	QG37_03173.t01		0	0	0	126	0	43	0	3	0	0	0	0	0	0	80
QG37_03173	QG37_03173	XM_018312585.1	protein_coding	0	0	0	126	0	80	0	0	3	0	0	0	0	0	43
QG37_03174	GENE_QG37_03174	QG37_03174.t01		0	0	0	150	0	82	0	9	0	0	0	0	0	0	59
QG37_03174	QG37_03174	XM_018312586.1	protein_coding	0	0	0	150	0	82	0	0	9	0	0	0	0	0	59
QG37_03175	GENE_QG37_03175	QG37_03175.t01		0	0	0	161	0	58	0	14	0	0	0	0	0	0	89
QG37_03175	QG37_03175	XM_018312587.1	protein_coding	0	0	0	161	0	89	0	0	14	0	0	0	0	0	58
QG37_03176	GENE_QG37_03176	QG37_03176.t01		0	0	0	153	0	93	0	3	0	0	0	0	0	0	57
QG37_03176	QG37_03176	XM_018312588.1	protein_coding	0	0	0	153	0	93	0	0	3	0	0	0	0	0	57
QG37_03181	GENE_QG37_03181	QG37_03181.t01		0	0	0	147	0	64	0	2	0	0	0	0	0	0	81
QG37_03181	QG37_03181	XM_018312589.1	protein_coding	0	0	0	147	0	64	0	0	2	0	0	0	0	0	81
QG37_03182	GENE_QG37_03182	QG37_03182.t01		0	0	0	146	0	83	0	7	0	0	0	0	0	0	56
QG37_03182	QG37_03182	XM_018312590.1	protein_coding	0	0	0	146	0	56	0	0	7	0	0	0	0	0	83
QG37_03183	GENE_QG37_03183	QG37_03183.t01		0	0	0	210	0	90	0	61	0	0	0	0	0	0	59
QG37_03183	QG37_03183	XM_018312591.1	protein_coding	0	0	0	210	0	59	0	0	61	0	0	0	0	0	90
QG37_03184	GENE_QG37_03184	QG37_03184.t01		0	0	0	103	0	60	0	0	0	0	0	0	0	0	43
QG37_03184	QG37_03184	XM_018312592.1	protein_coding	0	0	0	103	0	60	0	0	0	0	0	0	0	0	43
QG37_03185	GENE_QG37_03185	QG37_03185.t01		0	0	0	101	0	41	0	2	0	0	0	0	0	0	58
QG37_03185	QG37_03185	XM_018312593.1	protein_coding	0	0	0	101	0	58	0	0	2	0	0	0	0	0	41
QG37_03186	GENE_QG37_03186	QG37_03186.t01		0	0	0	121	0	52	0	11	0	0	0	0	0	0	58
QG37_03186	QG37_03186	XM_018312594.1	protein_coding	0	0	0	121	0	52	0	0	11	0	0	0	0	0	58
QG37_03187	GENE_QG37_03187	QG37_03187.t01		0	0	0	129	0	57	0	35	0	0	0	0	0	0	37
QG37_03187	QG37_03187	XM_018312595.1	protein_coding	0	0	0	129	0	37	0	0	35	0	0	0	0	0	57
QG37_03189	GENE_QG37_03189	QG37_03189.t01		0	0	0	139	0	45	0	41	0	0	0	0	0	0	53
QG37_03189	QG37_03189	XM_018312596.1	protein_coding	0	0	0	139	0	45	0	0	41	0	0	0	0	0	53
QG37_03191	GENE_QG37_03191	QG37_03191.t01		0	0	0	106	0	64	0	13	0	0	0	0	0	0	29
QG37_03191	QG37_03191	XM_018312597.1	protein_coding	0	0	0	106	0	64	0	0	13	0	0	0	0	0	29
QG37_03192	GENE_QG37_03192	QG37_03192.t01		0	0	0	103	0	60	0	15	0	0	0	0	0	0	28
QG37_03192	QG37_03192	XM_018312598.1	protein_coding	0	0	0	103	0	60	0	0	15	0	0	0	0	0	28
QG37_03193	GENE_QG37_03193	QG37_03193.t01		0	0	0	122	0	39	0	8	0	0	0	0	0	0	75
QG37_03193	QG37_03193	XM_018312599.1	protein_coding	0	0	0	122	0	75	0	0	8	0	0	0	0	0	39
QG37_03194	GENE_QG37_03194	QG37_03194.t01		0	0	0	114	0	52	0	0	0	0	0	0	0	0	62
QG37_03194	QG37_03194	XM_018312600.1	protein_coding	0	0	0	114	0	52	0	0	0	0	0	0	0	0	62
QG37_03195	GENE_QG37_03195	QG37_03195.t01		0	0	0	119	0	60	0	15	0	0	0	0	0	0	44
QG37_03195	QG37_03195	XM_018312601.1	protein_coding	0	0	0	119	0	44	0	0	15	0	0	0	0	0	60
QG37_03196	GENE_QG37_03196	QG37_03196.t01		0	0	0	106	0	59	0	15	0	0	0	0	0	0	32
QG37_03196	QG37_03196	XM_018312602.1	protein_coding	0	0	0	106	0	32	0	0	15	0	0	0	0	0	59
QG37_03197	GENE_QG37_03197	QG37_03197.t01		0	0	0	111	0	29	0	3	0	0	0	0	0	0	79
QG37_03197	QG37_03197	XM_018312603.1	protein_coding	0	0	0	111	0	29	0	0	3	0	0	0	0	0	79
QG37_03198	GENE_QG37_03198	QG37_03198.t01		0	0	0	104	0	74	0	0	0	0	0	0	0	0	30
QG37_03198	QG37_03198	XM_018312604.1	protein_coding	0	0	0	104	0	30	0	0	0	0	0	0	0	0	74
QG37_03199	GENE_QG37_03199	QG37_03199.t01		0	0	0	81	0	29	0	0	0	0	0	0	0	0	52
QG37_03199	QG37_03199	XM_018312605.1	protein_coding	0	0	0	81	0	29	0	0	0	0	0	0	0	0	52
QG37_03200	GENE_QG37_03200	QG37_03200.t01		0	0	0	80	0	28	0	0	0	0	0	0	0	0	52
QG37_03200	QG37_03200	XM_018312606.1	protein_coding	0	0	0	80	0	28	0	0	0	0	0	0	0	0	52
QG37_03201	GENE_QG37_03201	QG37_03201.t01		0	0	0	85	0	46	0	15	0	0	0	0	0	0	24
QG37_03201	QG37_03201	XM_018312607.1	protein_coding	0	0	0	85	0	24	0	0	15	0	0	0	0	0	46
QG37_03202	GENE_QG37_03202	QG37_03202.t01		0	0	0	56	0	23	0	3	0	0	0	0	0	0	30
QG37_03202	QG37_03202	XM_018312608.1	protein_coding	0	0	0	56	0	23	0	0	3	0	0	0	0	0	30
QG37_03203	GENE_QG37_03203	QG37_03203.t01		0	0	0	63	0	29	0	6	0	0	0	0	0	0	28
QG37_03203	QG37_03203	XM_018312609.1	protein_coding	0	0	0	63	0	28	0	0	6	0	0	0	0	0	29
QG37_03204	GENE_QG37_03204	QG37_03204.t01		0	0	0	92	0	52	0	11	0	0	0	0	0	0	29
QG37_03204	QG37_03204	XM_018312610.1	protein_coding	0	0	0	92	0	52	0	0	11	0	0	0	0	0	29
QG37_03205	GENE_QG37_03205	QG37_03205.t01		0	0	0	82	0	24	0	0	0	0	0	0	0	0	58
QG37_03205	QG37_03205	XM_018312611.1	protein_coding	0	0	0	82	0	58	0	0	0	0	0	0	0	0	24
QG37_03206	GENE_QG37_03206	QG37_03206.t01		0	0	0	89	0	53	0	11	0	0	0	0	0	0	25
QG37_03206	QG37_03206	XM_018312612.1	protein_coding	0	0	0	89	0	53	0	0	11	0	0	0	0	0	25
QG37_03207	GENE_QG37_03207	QG37_03207.t01		0	0	0	120	0	29	0	25	0	0	0	0	0	0	66
QG37_03207	QG37_03207	XM_018312613.1	protein_coding	0	0	0	120	0	66	0	0	25	0	0	0	0	0	29
QG37_03208	GENE_QG37_03208	QG37_03208.t01		0	0	0	117	0	55	0	8	0	0	0	0	0	0	54
QG37_03208	QG37_03208	XM_018312614.1	protein_coding	0	0	0	117	0	54	0	0	8	0	0	0	0	0	55
QG37_03209	GENE_QG37_03209	QG37_03209.t01		0	0	0	113	0	55	0	1	0	0	0	0	0	0	57
QG37_03209	QG37_03209	XM_018312615.1	protein_coding	0	0	0	113	0	55	0	0	1	0	0	0	0	0	57
QG37_03210	GENE_QG37_03210	QG37_03210.t01		0	0	0	111	0	55	0	38	0	0	0	0	0	0	18
QG37_03210	QG37_03210	XM_018312616.1	protein_coding	0	0	0	111	0	18	0	0	38	0	0	0	0	0	55
QG37_03213	GENE_QG37_03213	QG37_03213.t01		0	0	0	86	0	26	0	1	0	0	0	0	0	0	59
QG37_03213	QG37_03213	XM_018312617.1	protein_coding	0	0	0	86	0	26	0	0	1	0	0	0	0	0	59
QG37_03214	GENE_QG37_03214	QG37_03214.t01		0	0	0	79	0	54	0	5	0	0	0	0	0	0	20
QG37_03214	QG37_03214	XM_018312618.1	protein_coding	0	0	0	79	0	20	0	0	5	0	0	0	0	0	54
QG37_03215	GENE_QG37_03215	QG37_03215.t01		0	0	0	50	0	26	0	0	0	0	0	0	0	0	24
QG37_03215	QG37_03215	XM_018312619.1	protein_coding	0	0	0	50	0	24	0	0	0	0	0	0	0	0	26
QG37_03216	GENE_QG37_03216	QG37_03216.t01		0	0	0	49	0	22	0	0	0	0	0	0	0	0	27
QG37_03216	QG37_03216	XM_018312620.1	protein_coding	0	0	0	49	0	27	0	0	0	0	0	0	0	0	22
QG37_03217	GENE_QG37_03217	QG37_03217.t01		0	0	0	57	0	21	0	0	0	0	0	0	0	0	36
QG37_03217	QG37_03217	XM_018312621.1	protein_coding	0	0	0	57	0	36	0	0	0	0	0	0	0	0	21
QG37_03218	GENE_QG37_03218	QG37_03218.t01		0	0	0	62	0	38	0	3	0	0	0	0	0	0	21
QG37_03218	QG37_03218	XM_018312622.1	protein_coding	0	0	0	62	0	38	0	0	3	0	0	0	0	0	21
QG37_03219	GENE_QG37_03219	QG37_03219.t01		0	0	0	80	0	26	0	24	0	0	0	0	0	0	30
QG37_03219	QG37_03219	XM_018312623.1	protein_coding	0	0	0	80	0	30	0	0	24	0	0	0	0	0	26
QG37_03220	GENE_QG37_03220	QG37_03220.t01		0	0	0	71	0	36	0	3	0	0	0	0	0	0	32
QG37_03220	QG37_03220	XM_018312624.1	protein_coding	0	0	0	71	0	32	0	0	3	0	0	0	0	0	36
QG37_03221	GENE_QG37_03221	QG37_03221.t01		0	0	0	100	0	55	0	6	0	0	0	0	0	0	39
QG37_03221	QG37_03221	XM_018312625.1	protein_coding	0	0	0	100	0	55	0	0	6	0	0	0	0	0	39
QG37_03222	GENE_QG37_03222	QG37_03222.t01		0	0	0	95	0	54	0	3	0	0	0	0	0	0	38
QG37_03222	QG37_03222	XM_018312626.1	protein_coding	0	0	0	95	0	54	0	0	3	0	0	0	0	0	38
QG37_03223	GENE_QG37_03223	QG37_03223.t01		0	0	0	111	0	60	0	18	0	0	0	0	0	0	33
QG37_03223	QG37_03223	XM_018312627.1	protein_coding	0	0	0	111	0	60	0	0	18	0	0	0	0	0	33
QG37_03224	GENE_QG37_03224	QG37_03224.t01		0	0	0	96	0	55	0	3	0	0	0	0	0	0	38
QG37_03224	QG37_03224	XM_018312628.1	protein_coding	0	0	0	96	0	55	0	0	3	0	0	0	0	0	38
QG37_03225	GENE_QG37_03225	QG37_03225.t01		0	0	0	107	0	49	0	4	0	0	0	0	0	0	54
QG37_03225	QG37_03225	XM_018312629.1	protein_coding	0	0	0	107	0	49	0	0	4	0	0	0	0	0	54
QG37_03226	GENE_QG37_03226	QG37_03226.t01		0	0	0	118	0	61	0	3	0	0	0	0	0	0	54
QG37_03226	QG37_03226	XM_018312630.1	protein_coding	0	0	0	118	0	61	0	0	3	0	0	0	0	0	54
QG37_03227	GENE_QG37_03227	QG37_03227.t01		0	0	0	124	0	56	0	0	0	0	0	0	0	0	68
QG37_03227	QG37_03227	XM_018312631.1	protein_coding	0	0	0	124	0	68	0	0	0	0	0	0	0	0	56
QG37_03228	GENE_QG37_03228	QG37_03228.t01		0	0	0	119	0	52	0	9	0	0	0	0	0	0	58
QG37_03228	QG37_03228	XM_018312632.1	protein_coding	0	0	0	119	0	58	0	0	9	0	0	0	0	0	52
QG37_03229	GENE_QG37_03229	QG37_03229.t01		0	0	0	124	0	64	0	7	0	0	0	0	0	0	53
QG37_03229	QG37_03229	XM_018312633.1	protein_coding	0	0	0	124	0	53	0	0	7	0	0	0	0	0	64
QG37_03230	GENE_QG37_03230	QG37_03230.t01		0	0	0	98	0	49	0	18	0	0	0	0	0	0	31
QG37_03230	QG37_03230	XM_018312634.1	protein_coding	0	0	0	98	0	31	0	0	18	0	0	0	0	0	49
QG37_03231	GENE_QG37_03231	QG37_03231.t01		0	0	0	120	0	44	0	7	0	0	0	0	0	0	69
QG37_03231	QG37_03231	XM_018312635.1	protein_coding	0	0	0	120	0	44	0	0	7	0	0	0	0	0	69
QG37_03233	GENE_QG37_03233	QG37_03233.t01		0	0	0	96	0	36	0	3	0	0	0	0	0	0	57
QG37_03233	QG37_03233	XM_018312636.1	protein_coding	0	0	0	96	0	57	0	0	3	0	0	0	0	0	36
QG37_03234	GENE_QG37_03234	QG37_03234.t01		0	0	0	101	0	48	0	19	0	0	0	0	0	0	34
QG37_03234	QG37_03234	XM_018312637.1	protein_coding	0	0	0	101	0	48	0	0	19	0	0	0	0	0	34
QG37_03235	GENE_QG37_03235	QG37_03235.t01		0	0	0	91	0	31	0	12	0	0	0	0	0	0	48
QG37_03235	QG37_03235	XM_018312638.1	protein_coding	0	0	0	91	0	48	0	0	12	0	0	0	0	0	31
QG37_03236	GENE_QG37_03236	QG37_03236.t01		0	0	0	107	0	44	0	4	0	0	0	0	0	0	59
QG37_03236	QG37_03236	XM_018312639.1	protein_coding	0	0	0	107	0	59	0	0	4	0	0	0	0	0	44
QG37_03237	GENE_QG37_03237	QG37_03237.t01		0	0	0	122	0	58	0	11	0	0	0	0	0	0	53
QG37_03237	QG37_03237	XM_018312640.1	protein_coding	0	0	0	122	0	53	0	0	11	0	0	0	0	0	58
QG37_03238	GENE_QG37_03238	QG37_03238.t01		0	0	0	101	0	51	0	2	0	0	0	0	0	0	48
QG37_03238	QG37_03238	XM_018312641.1	protein_coding	0	0	0	101	0	51	0	0	2	0	0	0	0	0	48
QG37_03240	GENE_QG37_03240	QG37_03240.t01		0	0	0	86	0	52	0	2	0	0	0	0	0	0	32
QG37_03240	QG37_03240	XM_018312642.1	protein_coding	0	0	0	86	0	32	0	0	2	0	0	0	0	0	52
QG37_03241	GENE_QG37_03241	QG37_03241.t01		0	0	0	84	0	51	0	6	0	0	0	0	0	0	27
QG37_03241	QG37_03241	XM_018312643.1	protein_coding	0	0	0	84	0	27	0	0	6	0	0	0	0	0	51
QG37_03242	GENE_QG37_03242	QG37_03242.t01		0	0	0	102	0	37	0	5	0	0	0	0	0	0	60
QG37_03242	QG37_03242	XM_018312644.1	protein_coding	0	0	0	102	0	37	0	0	5	0	0	0	0	0	60
QG37_03243	GENE_QG37_03243	QG37_03243.t01		0	0	0	135	0	54	0	33	0	0	0	0	0	0	48
